,S5,S6,T1,T2,T3,T4,T5
2023-02-27 00:00,-414.803,-910.534,-21.224000000000004,-170.192,-8.258999999999999,-170.62,-24.487
2023-02-27 01:00,-401.30100000000004,-895.623,-17.387999999999995,-163.45499999999998,-8.568,-145.46699999999998,-24.716
2023-02-27 02:00,-380.865,-854.891,-22.936,-157.341,-6.767999999999999,-167.142,-26.879
2023-02-27 03:00,-387.639,-828.567,-38.63300000000001,-149.586,-11.973,-172.79,-35.059
2023-02-27 04:00,-374.459,-801.515,-34.730000000000004,-144.756,-10.683,-160.192,-29.384
2023-02-27 05:00,-392.688,-848.222,-42.482,-144.971,0.0,-116.619,-33.141
2023-02-27 06:00,-467.135,-1026.6280000000002,-71.76400000000001,-186.49599999999998,0.0,-143.94099999999997,-38.493
2023-02-27 07:00,-560.662,-1251.395,-101.311,-243.829,0.0,-175.969,-42.790000000000006
2023-02-27 08:00,-623.6220000000001,-1369.853,-115.796,-270.952,0.0,-192.143,-44.271
2023-02-27 09:00,-666.4459999999999,-1449.025,-114.815,-284.544,-8.135,-198.711,-43.274
2023-02-27 10:00,-660.3679999999999,-1463.166,-114.45400000000001,-291.047,-6.3690000000000015,-195.386,-42.72
2023-02-27 11:00,-675.836,-1457.952,-114.89399999999999,-297.014,0.0,-205.37,-50.577
2023-02-27 12:00,-661.191,-1463.941,-112.44900000000001,-300.834,-0.40600000000000136,-200.43399999999997,-49.146
2023-02-27 13:00,-646.88,-1445.9569999999999,-109.988,-298.111,-5.689999999999999,-193.69099999999997,-45.06
2023-02-27 14:00,-653.321,-1410.083,-105.339,-290.859,-6.631,-198.904,-45.506
2023-02-27 15:00,-666.698,-1423.681,-100.213,-286.137,-17.83,-207.94799999999998,-44.7
2023-02-27 16:00,-656.219,-1459.78,-102.582,-284.845,-25.615000000000002,-218.75400000000002,-43.396
2023-02-27 17:00,-648.935,-1484.7640000000001,-102.043,-292.397,0.0,-219.81400000000002,-44.747
2023-02-27 18:00,-648.575,-1465.505,-103.208,-281.678,0.0,-208.26600000000002,-42.796
2023-02-27 19:00,-650.252,-1393.96,-90.57,-261.1,0.0,-207.345,-38.458
2023-02-27 20:00,-601.745,-1353.576,-90.812,-240.54700000000003,-0.21100000000000196,-190.39600000000002,-39.33
2023-02-27 21:00,-542.886,-1225.347,-62.977999999999994,-203.675,-10.970000000000002,-204.298,-31.986
2023-02-27 22:00,-494.048,-1107.382,-39.284,-179.893,-17.948,-188.075,-26.728
2023-02-27 23:00,-452.927,-1004.56,-25.083000000000002,-156.089,-27.758000000000003,-167.92000000000002,-23.663000000000004
2023-02-28 00:00,-424.656,-946.3489999999999,-30.104999999999997,-148.277,-34.429,-162.144,-26.502
2023-02-28 01:00,-407.702,-910.009,-25.912,-138.79700000000003,-34.676,-155.55200000000002,-23.304000000000002
2023-02-28 02:00,-392.016,-863.946,-28.310000000000002,-130.475,-37.528,-157.864,-25.067999999999998
2023-02-28 03:00,-392.024,-817.111,-46.077999999999996,-125.077,-46.114,-166.973,-32.903999999999996
2023-02-28 04:00,-382.11899999999997,-811.758,-38.626999999999995,-107.157,-43.650999999999996,-157.848,-22.95
2023-02-28 05:00,-391.972,-835.8,-41.897000000000006,-113.05799999999999,-35.361999999999995,-110.84100000000001,-28.746999999999996
2023-02-28 06:00,-442.98900000000003,-966.438,-62.161,-156.892,0.0,-132.712,-35.943999999999996
2023-02-28 07:00,-495.85299999999995,-1075.48,-82.641,-171.304,0.0,-162.211,-36.805
2023-02-28 08:00,-538.329,-1220.973,-100.125,-171.755,0.0,-179.09,-36.55800000000001
2023-02-28 09:00,-617.8109999999999,-1307.451,-101.036,-173.09300000000002,0.0,-170.035,-32.519999999999996
2023-02-28 10:00,-641.148,-1297.953,-93.388,-158.0,-31.192999999999998,-157.59199999999998,-28.841
2023-02-28 11:00,-631.617,-1285.848,-96.68699999999998,-162.542,-24.94,-181.66,-32.620999999999995
2023-02-28 12:00,-641.473,-1288.107,-85.779,-162.07,-34.283,-188.265,-28.576
2023-02-28 13:00,-626.822,-1276.72,-93.157,-149.971,-45.126000000000005,-186.536,-21.205
2023-02-28 14:00,-604.414,-1230.326,-89.25999999999999,-119.99600000000001,-44.914,-182.43200000000002,-24.095
2023-02-28 15:00,-604.556,-1171.416,-87.763,-147.226,-40.504000000000005,-187.457,-22.936
2023-02-28 16:00,-592.347,-1198.271,-85.67399999999999,-155.277,0.0,-192.159,-6.326
2023-02-28 17:00,-594.471,-1136.461,-70.178,-167.598,0.0,-196.111,-3.9280000000000004
2023-02-28 18:00,-600.336,-1152.4789999999998,-73.108,-156.922,-0.5769999999999982,-208.30599999999998,0.0
2023-02-28 19:00,-607.2239999999999,-1165.771,-62.277,-133.695,-24.386,-188.666,0.0
2023-02-28 20:00,-561.365,-1115.2669999999998,-49.272,-106.13900000000001,-36.192,-176.42399999999998,0.0
2023-02-28 21:00,-490.03599999999994,-919.269,-15.282999999999998,-79.28199999999998,-35.134,-187.71699999999998,0.0
2023-02-28 22:00,-450.256,-772.8130000000001,-3.488,-64.42699999999999,-26.61,-159.688,0.0
2023-02-28 23:00,-403.947,-717.396,0.0,-22.119,-29.666,-137.982,0.0
2023-03-01 00:00,-359.94100000000003,-613.751,-0.2800000000000016,-1.427999999999999,-33.367000000000004,-133.743,0.0
2023-03-01 01:00,-361.403,-552.488,-0.7319999999999973,0.0,-30.126,-132.755,0.0
2023-03-01 02:00,-368.648,-568.289,0.0,0.0,-27.932000000000002,-144.337,0.0
2023-03-01 03:00,-361.538,-523.117,0.0,0.0,-39.233999999999995,-150.07600000000002,0.0
2023-03-01 04:00,-346.687,-504.183,0.0,0.0,-37.112,-142.945,0.0
2023-03-01 05:00,-374.119,-518.344,0.0,0.0,-38.472,-109.86500000000001,0.0
2023-03-01 06:00,-451.48199999999997,-650.706,0.0,-3.328,-40.120000000000005,-134.40800000000002,0.0
2023-03-01 07:00,-501.92100000000005,-807.562,-13.629999999999992,-21.741999999999994,0.0,-159.765,0.0
2023-03-01 08:00,-565.2090000000001,-935.645,-38.962,-59.831,0.0,-177.68200000000002,0.0
2023-03-01 09:00,-595.9580000000001,-1022.346,-45.161,-69.883,0.0,-183.289,-5.617
2023-03-01 10:00,-595.4390000000001,-1010.197,-78.696,-94.20499999999998,-40.06,-169.92200000000003,-16.439
2023-03-01 11:00,-574.675,-1005.1600000000001,-92.03,-113.09299999999999,-32.831,-166.81599999999997,-26.124000000000002
2023-03-01 12:00,-571.768,-1035.434,-92.106,-131.651,-29.152,-175.04,-27.816000000000003
2023-03-01 13:00,-585.3199999999999,-992.0619999999999,-99.18299999999999,-152.481,-41.272000000000006,-165.868,-23.902
2023-03-01 14:00,-582.3299999999999,-1027.28,-111.438,-168.623,-42.727999999999994,-146.82,-19.657
2023-03-01 15:00,-577.864,-1053.6370000000002,-111.738,-199.01100000000002,-37.119,-170.801,-16.076
2023-03-01 16:00,-537.316,-1091.915,-104.832,-196.16,-3.7659999999999996,-168.35500000000002,0.0
2023-03-01 17:00,-542.694,-1064.88,-83.993,-186.79500000000002,-0.351,-174.497,0.0
2023-03-01 18:00,-597.9159999999999,-1056.1509999999998,-79.102,-155.69,-4.303000000000002,-195.35500000000002,0.0
2023-03-01 19:00,-583.5070000000001,-1107.384,-38.789,-98.73500000000001,-0.6380000000000021,-167.873,0.0
2023-03-01 20:00,-524.7470000000001,-1022.4879999999999,-21.727,-61.536,-34.903,-136.502,0.0
2023-03-01 21:00,-448.882,-848.7760000000001,-26.248,-54.306,-30.206,-149.834,0.0
2023-03-01 22:00,-333.98,-733.0899999999999,-6.376999999999996,-54.518,-23.735,-131.602,0.0
2023-03-01 23:00,-289.07899999999995,-634.513,-21.496999999999996,-51.709999999999994,-19.264,-129.625,0.0
2023-03-02 00:00,-286.113,-606.845,-29.912,-53.826,-10.467,-134.523,-6.414
2023-03-02 01:00,-302.495,-617.154,-31.96,-81.068,-6.954000000000002,-135.304,-8.901
2023-03-02 02:00,-296.861,-629.238,-51.527,-80.793,-23.643,-122.614,-6.086
2023-03-02 03:00,-292.48400000000004,-634.2650000000001,-74.513,-83.92699999999999,-15.857000000000001,-122.094,-11.96
2023-03-02 04:00,-312.40999999999997,-653.582,-66.071,-75.1,-14.081,-119.83600000000001,-10.522000000000002
2023-03-02 05:00,-332.307,-674.578,-62.906,-91.485,-1.7940000000000005,-97.14500000000001,-16.596
2023-03-02 06:00,-408.40200000000004,-825.212,-96.578,-134.364,0.0,-125.59800000000001,-16.412999999999997
2023-03-02 07:00,-488.406,-1042.777,-99.61099999999999,-176.43,-0.7820000000000001,-165.39,-19.437
2023-03-02 08:00,-525.986,-1186.795,-98.406,-197.12099999999998,-18.253,-161.907,-24.716
2023-03-02 09:00,-558.881,-1289.04,-102.587,-195.428,-26.918,-169.485,-11.144
2023-03-02 10:00,-573.165,-1337.203,-102.01400000000001,-185.212,-27.753999999999998,-168.443,0.0
2023-03-02 11:00,-579.436,-1361.4009999999998,-100.09100000000001,-191.881,-27.203,-163.607,0.0
2023-03-02 12:00,-599.909,-1402.9479999999999,-91.72,-212.164,-25.711,-171.477,0.0
2023-03-02 13:00,-593.6790000000001,-1395.545,-95.274,-204.48,-35.08,-179.708,0.0
2023-03-02 14:00,-579.828,-1355.7359999999999,-102.406,-187.226,-37.256,-180.44299999999998,-0.5019999999999989
2023-03-02 15:00,-587.665,-1368.245,-110.489,-182.868,-38.962,-183.083,-15.487000000000002
2023-03-02 16:00,-621.504,-1411.856,-135.005,-199.799,-39.56399999999999,-194.518,-26.84
2023-03-02 17:00,-624.5540000000001,-1412.542,-93.904,-227.19899999999998,-36.894000000000005,-200.09300000000002,-35.068
2023-03-02 18:00,-638.864,-1406.469,-108.821,-234.209,-42.772999999999996,-204.308,-39.702999999999996
2023-03-02 19:00,-610.69,-1385.279,-102.27,-229.458,-36.07,-195.183,-39.931
2023-03-02 20:00,-575.018,-1333.703,-142.913,-211.018,-33.357,-186.787,-46.04900000000001
2023-03-02 21:00,-518.267,-1218.663,-128.827,-188.18900000000002,-29.232999999999997,-206.394,-35.663
2023-03-02 22:00,-461.632,-1092.766,-114.081,-177.397,-21.06,-178.644,-30.643
2023-03-02 23:00,-403.265,-979.2909999999999,-98.544,-155.352,-20.698999999999998,-155.901,-27.119
2023-03-03 00:00,-382.20799999999997,-922.8530000000001,-102.729,-150.404,-27.341,-154.126,-30.112000000000002
2023-03-03 01:00,-367.281,-892.2829999999999,-101.88300000000001,-143.199,-25.808999999999997,-145.327,-28.035
2023-03-03 02:00,-361.718,-865.077,-105.174,-142.305,-30.21,-156.151,-28.094
2023-03-03 03:00,-365.457,-835.621,-118.63300000000001,-138.148,-41.387,-166.817,-34.11
2023-03-03 04:00,-362.046,-827.796,-108.269,-141.106,-36.870000000000005,-165.611,-24.421
2023-03-03 05:00,-382.92499999999995,-861.606,-114.49,-148.174,-34.059,-169.441,-20.656999999999996
2023-03-03 06:00,-442.664,-1008.614,-122.87,-175.86700000000002,-19.194,-194.827,-21.491999999999997
2023-03-03 07:00,-519.247,-1149.4,-130.66899999999998,-209.75,0.0,-194.776,-18.646
2023-03-03 08:00,-569.738,-1281.719,-140.772,-226.123,-42.255,-201.041,-13.709
2023-03-03 09:00,-616.78,-1403.693,-135.825,-224.28300000000002,-39.046,-196.141,-10.498000000000001
2023-03-03 10:00,-642.019,-1419.1599999999999,-173.642,-220.7,-43.025,-180.91400000000002,-8.107999999999999
2023-03-03 11:00,-647.855,-1427.35,-167.755,-219.25799999999998,-38.573,-232.59,0.0
2023-03-03 12:00,-658.6179999999999,-1443.0929999999998,-150.232,-217.69,-23.829,-237.853,0.0
2023-03-03 13:00,-633.5640000000001,-1430.564,-133.17000000000002,-203.043,-48.537000000000006,-217.99099999999999,0.0
2023-03-03 14:00,-598.6279999999999,-1404.8780000000002,-112.87,-182.82299999999998,-46.44800000000001,-208.043,0.0
2023-03-03 15:00,-589.885,-1389.966,-116.893,-170.373,-42.69499999999999,-210.83999999999997,0.0
2023-03-03 16:00,-585.511,-1398.9830000000002,-102.97,-167.252,-43.492000000000004,-186.353,0.0
2023-03-03 17:00,-585.8979999999999,-1434.38,-88.13900000000001,-168.565,-41.234,-194.747,0.0
2023-03-03 18:00,-621.87,-1472.7150000000001,-80.75399999999999,-164.42,-45.824999999999996,-206.27100000000002,0.0
2023-03-03 19:00,-625.021,-1460.933,-74.175,-149.66899999999998,-42.97,-211.60399999999998,0.0
2023-03-03 20:00,-579.758,-1350.8539999999998,-80.572,-123.619,-45.793000000000006,-238.00900000000001,0.0
2023-03-03 21:00,-521.672,-1233.373,-90.819,-99.179,-42.400999999999996,-223.149,0.0
2023-03-03 22:00,-487.124,-1116.772,-71.447,-86.654,-33.293,-189.651,0.0
2023-03-03 23:00,-453.148,-1042.906,-53.30199999999999,-51.236000000000004,-28.026,-173.148,0.0
2023-03-04 00:00,-420.43,-992.1759999999999,-45.491,-46.81100000000001,-32.494,-169.05599999999998,0.0
2023-03-04 01:00,-409.427,-958.159,-41.378,-51.05,-29.29,-162.77100000000002,0.0
2023-03-04 02:00,-384.72,-903.918,-41.667,-30.720999999999997,-27.619,-166.81900000000002,0.0
2023-03-04 03:00,-387.197,-859.372,-58.55,-23.645,-32.189,-169.747,0.0
2023-03-04 04:00,-371.041,-834.867,-51.096000000000004,-26.07,-27.806000000000004,-161.4,0.0
2023-03-04 05:00,-372.44000000000005,-830.683,-53.522999999999996,-14.346,-28.703000000000003,-155.451,0.0
2023-03-04 06:00,-397.198,-902.729,-45.153000000000006,-21.343000000000004,-25.187,-127.86800000000001,-0.8519999999999999
2023-03-04 07:00,-446.861,-999.864,-64.922,-52.400000000000006,-24.793,-133.54399999999998,-2.168
2023-03-04 08:00,-501.623,-1137.979,-92.78400000000002,-117.89600000000002,-29.683,-131.903,-3.071999999999999
2023-03-04 09:00,-537.726,-1230.171,-98.236,-152.10199999999998,-25.287999999999997,-169.744,-11.924
2023-03-04 10:00,-551.424,-1247.844,-131.022,-143.1,-31.608000000000004,-160.877,-17.962
2023-03-04 11:00,-540.252,-1232.134,-137.29200000000003,-175.767,-32.325,-174.19400000000002,-31.147
2023-03-04 12:00,-534.756,-1248.7269999999999,-125.781,-174.712,-39.595,-173.199,-36.974000000000004
2023-03-04 13:00,-534.6310000000001,-1236.709,-124.61599999999999,-161.36,-43.038,-171.084,-35.56399999999999
2023-03-04 14:00,-533.59,-1215.973,-112.17099999999999,-149.051,-43.113,-178.303,-37.486000000000004
2023-03-04 15:00,-532.326,-1230.971,-122.56899999999999,-147.289,-41.86,-175.473,-37.91
2023-03-04 16:00,-544.306,-1278.1329999999998,-126.404,-185.67899999999997,-45.239000000000004,-184.221,-38.69199999999999
2023-03-04 17:00,-536.504,-1327.571,-116.66900000000001,-236.474,-3.9819999999999984,-179.39499999999998,-37.647
2023-03-04 18:00,-528.568,-1329.598,-124.44900000000001,-259.506,-16.715,-201.68,-26.562
2023-03-04 19:00,-501.247,-1272.696,-103.791,-238.844,-42.563,-198.39800000000002,-3.652
2023-03-04 20:00,-497.959,-1219.7939999999999,-102.312,-222.708,-45.695,-180.808,0.0
2023-03-04 21:00,-465.89,-1113.0100000000002,-109.928,-200.054,-46.055,-195.52,0.0
2023-03-04 22:00,-426.125,-1025.713,-87.835,-179.711,-40.371,-182.75,0.0
2023-03-04 23:00,-397.76300000000003,-959.144,-69.58699999999999,-156.753,-38.513,-167.494,0.0
2023-03-05 00:00,-357.81100000000004,-890.975,-56.196,-138.224,-40.531,-161.34,0.0
2023-03-05 01:00,-337.369,-823.581,-30.764999999999993,-108.71000000000001,-36.742999999999995,-147.02499999999998,0.0
2023-03-05 02:00,-319.75800000000004,-751.863,-22.573,-101.33500000000001,-39.183,-145.03199999999998,0.0
2023-03-05 03:00,-312.255,-735.554,-27.101,-105.669,-45.193,-158.188,0.0
2023-03-05 04:00,-301.851,-716.5150000000001,-21.676,-85.278,-44.491,-157.65800000000002,0.0
2023-03-05 05:00,-315.693,-723.6279999999999,-27.169999999999998,-74.922,-40.56399999999999,-134.64600000000002,0.0
2023-03-05 06:00,-356.757,-770.535,-49.211,-85.65700000000001,-37.531,-138.478,0.0
2023-03-05 07:00,-364.617,-864.442,-75.136,-112.18299999999999,-34.641,-144.861,-8.926
2023-03-05 08:00,-420.804,-980.8389999999999,-85.311,-127.424,-33.37,-163.701,-19.711
2023-03-05 09:00,-454.504,-1057.134,-112.893,-152.265,-31.607,-133.43900000000002,-28.652
2023-03-05 10:00,-508.581,-1122.767,-141.899,-196.72199999999998,-28.755000000000003,-142.26,-35.379000000000005
2023-03-05 11:00,-529.1690000000001,-1146.324,-150.788,-210.983,-27.949000000000005,-163.298,-41.772999999999996
2023-03-05 12:00,-539.002,-1181.311,-143.603,-218.683,-14.213000000000001,-172.62400000000002,-38.702
2023-03-05 13:00,-546.102,-1194.6680000000001,-140.18599999999998,-220.59,-12.950999999999997,-171.707,-31.958000000000002
2023-03-05 14:00,-546.663,-1198.5520000000001,-128.982,-218.561,-31.118000000000002,-168.224,-33.713
2023-03-05 15:00,-545.534,-1204.8020000000001,-142.351,-227.10500000000002,-27.793,-175.35899999999998,-34.807
2023-03-05 16:00,-562.214,-1268.079,-151.564,-246.026,-22.085,-198.982,-37.147
2023-03-05 17:00,-560.406,-1341.679,-137.921,-272.604,-15.624,-207.507,-30.683
2023-03-05 18:00,-577.356,-1381.9119999999998,-100.89399999999999,-278.875,-11.18,-163.838,-23.86
2023-03-05 19:00,-570.087,-1347.841,-85.99799999999999,-265.991,-20.018,-192.50799999999998,-13.439000000000002
2023-03-05 20:00,-580.5229999999999,-1292.239,-64.242,-247.256,-14.931999999999999,-188.57100000000003,-8.421000000000001
2023-03-05 21:00,-526.804,-1176.245,-27.445999999999998,-213.037,-13.401,-168.72,0.0
2023-03-05 22:00,-466.85299999999995,-1054.26,-15.313000000000002,-180.09699999999998,-17.78,-173.966,0.0
2023-03-05 23:00,-415.50300000000004,-946.342,-5.432000000000002,-143.54,-8.646,-156.058,0.0
2023-03-06 00:00,-366.885,-859.941,0.0,-122.993,0.0,-154.561,0.0
2023-03-06 01:00,-316.265,-806.068,0.0,-106.518,0.0,-143.338,0.0
2023-03-06 02:00,-271.606,-721.067,0.0,-101.588,0.0,-140.667,0.0
2023-03-06 03:00,-256.873,-637.267,0.0,-102.792,0.0,-165.006,0.0
2023-03-06 04:00,-267.469,-544.905,0.0,-80.604,0.0,-128.727,0.0
2023-03-06 05:00,-296.796,-539.009,0.0,-44.035000000000004,0.0,-136.747,0.0
2023-03-06 06:00,-374.448,-700.024,0.0,-29.674999999999997,0.0,-154.448,0.0
2023-03-06 07:00,-455.707,-848.573,0.0,-16.878,0.0,-113.782,0.0
2023-03-06 08:00,-516.646,-1012.7359999999999,0.0,0.0,0.0,-114.285,0.0
2023-03-06 09:00,-551.952,-1104.72,0.0,0.0,0.0,-92.826,0.0
2023-03-06 10:00,-503.483,-1086.607,0.0,0.0,0.0,-77.77000000000001,0.0
2023-03-06 11:00,-474.19,-1036.25,0.0,0.0,0.0,-66.35900000000001,0.0
2023-03-06 12:00,-478.804,-1089.982,0.0,-22.195999999999998,0.0,-75.774,0.0
2023-03-06 13:00,-464.299,-1119.607,0.0,-43.849000000000004,0.0,-90.491,0.0
2023-03-06 14:00,-467.75,-1147.0610000000001,0.0,-83.297,0.0,-71.73400000000001,0.0
2023-03-06 15:00,-484.16200000000003,-1139.572,0.0,-95.66300000000001,0.0,-64.59,0.0
2023-03-06 16:00,-508.83500000000004,-1203.937,-5.650999999999999,-120.04400000000001,0.0,-107.30699999999999,0.0
2023-03-06 17:00,-532.1210000000001,-1268.125,0.0,-136.202,0.0,-153.262,0.0
2023-03-06 18:00,-563.4110000000001,-1318.9099999999999,0.0,-131.81799999999998,-1.7759999999999998,-155.115,0.0
2023-03-06 19:00,-571.5260000000001,-1305.388,0.0,-144.724,-3.2580000000000027,-163.387,0.0
2023-03-06 20:00,-583.883,-1280.113,0.0,-127.047,-14.603999999999997,-158.48200000000003,0.0
2023-03-06 21:00,-522.667,-1146.694,0.0,-77.195,-19.881,-134.38400000000001,0.0
2023-03-06 22:00,-459.14,-1004.852,-7.328999999999998,-47.155,-19.466,-174.512,0.0
2023-03-06 23:00,-414.85,-898.763,-14.311000000000003,-63.465,-21.192999999999998,-132.344,0.0
2023-03-07 00:00,-399.014,-829.906,0.0,-64.912,-10.538,-127.69200000000001,0.0
2023-03-07 01:00,-395.336,-828.087,0.0,-59.295,-16.589,-128.07,0.0
2023-03-07 02:00,-365.962,-823.262,0.0,-22.651000000000003,-25.707,-113.81,0.0
2023-03-07 03:00,-358.104,-799.889,-7.640000000000001,-14.919000000000004,-37.482,-117.845,0.0
2023-03-07 04:00,-351.904,-785.7149999999999,0.0,-6.899,-32.11,-112.994,0.0
2023-03-07 05:00,-375.31399999999996,-843.7239999999999,-0.9240000000000013,-21.474999999999994,-23.912000000000003,-114.407,0.0
2023-03-07 06:00,-440.373,-1004.02,-20.713000000000005,-71.548,-31.610999999999997,-142.46800000000002,0.0
2023-03-07 07:00,-537.9300000000001,-1185.413,-47.994,-85.44800000000001,-34.730000000000004,-150.676,0.0
2023-03-07 08:00,-576.086,-1278.132,-61.21300000000001,-117.033,-34.791000000000004,-176.47899999999998,0.0
2023-03-07 09:00,-595.364,-1323.188,-18.114999999999995,-129.3,-37.232,-173.58499999999998,0.0
2023-03-07 10:00,-613.6610000000001,-1331.333,-10.328999999999994,-109.56400000000001,-31.128999999999998,-149.772,0.0
2023-03-07 11:00,-597.736,-1330.51,-9.231000000000002,-89.614,-18.336,-138.791,0.0
2023-03-07 12:00,-585.945,-1306.851,0.0,-72.727,-5.338000000000001,-114.0,0.0
2023-03-07 13:00,-582.799,-1266.095,-9.347000000000005,-49.184000000000005,0.0,-108.375,0.0
2023-03-07 14:00,-569.111,-1238.14,0.0,-32.699000000000005,0.0,-105.769,0.0
2023-03-07 15:00,-573.404,-1239.4499999999998,-1.3060000000000027,-58.298,-0.5260000000000015,-133.829,-2.911999999999999
2023-03-07 16:00,-597.296,-1293.971,-22.748,-92.602,-16.606,-181.14,-7.439
2023-03-07 17:00,-603.951,-1389.55,-20.659,-162.98399999999998,-26.112000000000002,-182.214,-6.400999999999999
2023-03-07 18:00,-627.7460000000001,-1466.108,-68.163,-187.586,-7.051,-178.558,-12.361000000000002
2023-03-07 19:00,-645.457,-1479.1,-73.925,-200.882,-39.946,-209.59199999999998,-23.676
2023-03-07 20:00,-610.4079999999999,-1430.7440000000001,-114.816,-195.287,-43.344,-256.226,-28.761
2023-03-07 21:00,-583.239,-1330.949,-119.332,-156.40300000000002,-43.102,-232.57299999999998,-24.68
2023-03-07 22:00,-522.299,-1193.7289999999998,-106.77799999999999,-137.32999999999998,-42.707,-208.881,-18.113
2023-03-07 23:00,-473.631,-1082.565,-100.404,-111.818,-35.93900000000001,-183.464,-24.005000000000003
2023-03-08 00:00,-443.272,-1012.886,-113.81,-121.937,-40.385000000000005,-176.61599999999999,-27.452999999999996
2023-03-08 01:00,-439.092,-985.614,-106.977,-131.538,-37.79,-174.04500000000002,-24.654
2023-03-08 02:00,-424.76599999999996,-937.191,-112.424,-128.94,-35.245000000000005,-188.087,-10.136000000000003
2023-03-08 03:00,-407.507,-900.9970000000001,-129.089,-126.478,-42.556,-185.65200000000002,-19.231
2023-03-08 04:00,-413.16700000000003,-892.392,-126.90199999999999,-134.787,-40.098,-173.75400000000002,-11.747
2023-03-08 05:00,-440.649,-921.735,-142.533,-155.793,-41.31999999999999,-180.74099999999999,-25.417
2023-03-08 06:00,-515.396,-1092.2939999999999,-163.186,-199.517,-35.354,-213.67000000000002,-42.507
2023-03-08 07:00,-605.3230000000001,-1238.563,-174.032,-259.89300000000003,-24.308,-215.25,-36.241
2023-03-08 08:00,-607.6859999999999,-1324.2359999999999,-162.925,-283.756,-11.918000000000001,-212.878,-28.408
2023-03-08 09:00,-614.5640000000001,-1389.7510000000002,-156.47899999999998,-287.495,-12.959,-189.34699999999998,-31.177999999999997
2023-03-08 10:00,-620.201,-1384.159,-168.45800000000003,-279.19399999999996,0.0,-180.173,-32.31
2023-03-08 11:00,-629.946,-1357.284,-170.468,-273.091,-0.7429999999999997,-171.39,-42.836999999999996
2023-03-08 12:00,-636.307,-1357.848,-171.627,-264.983,-2.8000000000000003,-175.788,-45.132999999999996
2023-03-08 13:00,-619.162,-1325.307,-179.325,-254.176,-12.011999999999999,-164.746,-36.992
2023-03-08 14:00,-594.009,-1285.26,-183.277,-247.61,-13.945999999999998,-172.69400000000002,-38.393
2023-03-08 15:00,-591.395,-1289.994,-182.156,-255.59499999999997,-18.366,-176.204,-33.805
2023-03-08 16:00,-605.548,-1289.7089999999998,-183.316,-263.81399999999996,-28.6,-197.11900000000003,-26.366
2023-03-08 17:00,-605.3489999999999,-1346.915,-136.54500000000002,-280.70500000000004,-36.596000000000004,-205.696,-28.431
